المدن المدينة,تفاصيل الصفقات الحي,تفاصيل الصفقات المخطط,تفاصيل الصفقات عدد ا…,تفاصيل الصفقات التار…,تفاصيل الصفقات (رقم…,السعر بالريال السعودي,المساحة بالمتر المربع,سعر المتر المربع
جده,حي/الخمرة,مخطط/134/ أ/ 1400هـ,قطعة 582/1/ج,23/01/2022,15986951,"1,350,000",287.5,4696
جده,حي/الخمرة,مخطط/134/ أ/ 1400هـ,قطعة 592/أ,16/01/2022,15920694,"650,000",400,1625
جده,حي/الخمرة,مخطط/134/ أ/ 1400هـ,عدد العقارات 2-أول ق…,10/01/2022,15876112,"1,000,000",800,1250
جده,حي/الخمرة,مخطط/134/ أ/ 1400هـ,عدد العقارات 2-أول ق…,25/01/2022,16014504,"1,000,000",800,1250
جده,حي/الخمرة,مخطط/134/ أ/ 1400هـ,عدد العقارات 2-أول ق…,10/01/2022,15876080,"1,000,000",800,1250
جده,حي/الخمرة,مخطط/134/ أ/ 1400هـ,عدد العقارات 2-أول ق…,11/01/2022,15888403,"1,300,000",800,1625
جده,حي/الخمرة,مخطط/134/ أ/ 1400هـ,عدد العقارات 3-أول ق…,27/01/2022,16032734,"1,570,000",1200,1308
جده,حي/الخمرة,مخطط/368/ ج/ ص,قطعة 216,17/01/2022,15931010,"2,893,179",3403.74,850
جده,حي/الخمرة,مخطط/368/ ج/ ص,قطعة 217,17/01/2022,15931195,"2,907,850",3421,850
جده,حي/الخوارم,مخطط/3373/س المعدل,قطعة د211,04/01/2022,15820090,"50,000",500,100
جده,حي/الخوارم,مخطط/3373/س المعدل,قطعة د317,06/01/2022,15839954,"15,000",500,30
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 10/1/2/ح,16/01/2022,15920284,"300,000",449.5,667
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 1019/2/ح,16/01/2022,15920531,"450,000",960.93,468
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 1019/2/ح,19/01/2022,15956709,"550,000",960.93,572
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 128/2/ب,25/01/2022,16011647,"500,000",750,667
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 139/2/د,27/01/2022,16039634,"525,000",737.5,712
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 1422/1/2/ح,08/01/2022,15851189,"275,000",434,634
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 2258/2/ز,27/01/2022,16036581,"410,000",620,661
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 233/2/2/ح,16/01/2022,15922226,"300,000",434,691
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 2382/2/ز,09/01/2022,15856964,"380,000",620,613
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 2421/2/ز,27/01/2022,16034646,"400,000",620,645
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 257/2/ح,06/01/2022,15836188,"500,000",868,576
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 258/2/ح,05/01/2022,15836046,"500,000",868,576
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 32/2/ب,23/01/2022,15975368,"430,000",750,573
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 415/2/ح,02/01/2022,15797462,"510,000",899,567
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 536/1/2/ح,30/01/2022,16053614,"300,000",434,691
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 548/2/ز,11/01/2022,15887646,"350,000",620,565
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 548/2/ز,26/01/2022,16014671,"390,000",620,629
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 558/2/ج,31/01/2022,16061245,"500,000",750,667
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 63/2/د,16/01/2022,15909071,"390,000",750,520
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 742/2/ح,11/01/2022,15883702,"475,000",868,547
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 744/2/ح,11/01/2022,15883672,"475,000",868,547
جده,حي/الدرة,مخطط/244/ ج/ س,قطعة 855/2/ز,10/01/2022,15861615,"415,000",615.5,674
جده,حي/الربوه,مخطط/3/ 334/ ع,قطعة 78/هـ,30/01/2022,16045026,"2,500,000",572,4371
جده,حي/الربوه,مخطط/3/ 335/ ع/ المع…,قطعة 56/ز,11/01/2022,15887693,"2,300,000",525,4381
جده,حي/الربوه,مخطط/3/ 471/ ع,قطعة 131/ز,07/01/2022,15850744,"1,462,500",575,2543
جده,حي/الربوه,مخطط/3/ 471/ ع,قطعة 176/ج,13/01/2022,15899185,"2,000,000",840,2381
جده,حي/الربوه,مخطط/3/ 471/ ع,قطعة 186/ى,18/01/2022,15939309,"1,950,000",625,3120
جده,حي/الربوه,مخطط/3/ 471/ ع,قطعة 32/أ/1,26/01/2022,16020763,"400,000",255,1569
جده,حي/الربوه,مخطط/3/ 471/ ع,قطعة 330/أ/1,30/01/2022,16053793,"880,000",242.32,3632
جده,حي/الربوه,مخطط/3/ 471/ ع,قطعة 344/أ,24/01/2022,15993898,"2,300,000",700,3286
جده,حي/الربوه,مخطط/3/ 471/ ع,قطعة 406/أ,20/01/2022,15967575,"2,000,000",700,2857
جده,حي/الربوه,مخطط/3/ 471/ ع,قطعة 729/أ/1,25/01/2022,16014443,"800,000",202.5,3951
جده,حي/الربيع,مخطط/244/ ج/ س,قطعة 443/3/1أ,20/01/2022,15962272,"500,000",620,806
جده,حي/الربيع,مخطط/244/ ج/ س,قطعة 443/4/1أ,20/01/2022,15962689,"500,000",620,806
جده,حي/الربيع,مخطط/244/ ج/ س,قطعة 527/2/1/أ,23/01/2022,15982958,"270,000",341,792
جده,حي/الرحاب,مخطط/منح/ 2,قطعة 898,19/01/2022,15952190,"545,000",660,826
جده,حي/الرحاب,مخطط/منح/ 6,قطعة 197,10/01/2022,15874680,"3,400,000",1220,2787
جده,حي/الرحاب,مخطط/منح/ 6,قطعة 537/29,16/01/2022,15914613,"3,500,000",940.5,3721
جده,حي/الرحاب,مخطط/منح/ 6,عدد العقارات 2-أول ق…,05/01/2022,15834730,"1,000,000",2460,407
جده,حي/الرحمانية,مخطط/269/ ب,قطعة 170/1/د,13/01/2022,15908877,"1,400,000",315,4444
جده,حي/الرحمانية,مخطط/269/ ب,قطعة 324/د,20/01/2022,15937077,"980,000",500,1960
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 107/ج,25/01/2022,16011904,"770,000",575,1339
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1080/ج,25/01/2022,16002914,"630,000",600,1050
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1080/ج,26/01/2022,16021966,"700,000",600,1167
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1081/ج,25/01/2022,16002931,"630,000",600,1050
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1082/ج,25/01/2022,16003007,"630,000",600,1050
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1082/ج,30/01/2022,16054400,"700,000",600,1167
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1084/ج,25/01/2022,16002954,"630,000",600,1050
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1084/ج,30/01/2022,16053840,"700,000",600,1167
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1085/ج,25/01/2022,16002966,"630,000",600,1050
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1086/ج,25/01/2022,16002969,"630,000",600,1050
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1086/ج,30/01/2022,16054345,"700,000",600,1167
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1087/ج,25/01/2022,16002991,"630,000",600,1050
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1088/ج,25/01/2022,16002944,"630,000",600,1050
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1088/ج,30/01/2022,16054344,"700,000",600,1167
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 112/ج,23/01/2022,15978386,"690,000",575,1200
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1168/ج,30/01/2022,16054563,"700,000",600,1167
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 123/ب,10/01/2022,15874771,"950,000",600,1583
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 124/ب,10/01/2022,15874851,"950,000",600,1583
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 127/ب,18/01/2022,15940186,"950,000",600,1583
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1284/1/أ,03/01/2022,15805256,"1,875,000",400,4688
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1286/2/أ,31/01/2022,16069313,"1,850,000",412.5,4485
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 136/ب,23/01/2022,15976514,"1,150,000",737.5,1559
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1467/ج,02/01/2022,15799580,"780,000",600,1300
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1469/ج,02/01/2022,15799618,"780,000",600,1300
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1472/ج,11/01/2022,15887800,"1,100,000",812.5,1354
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1473/ج,11/01/2022,15887793,"1,100,000",812.5,1354
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1495/ج,30/01/2022,16054471,"1,125,000",812.5,1385
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1497/ج,30/01/2022,16054548,"1,125,000",812.5,1385
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1640/ج,09/01/2022,15862287,"660,000",600,1100
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1641/ج,09/01/2022,15862309,"660,000",600,1100
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1642/ج,09/01/2022,15862342,"660,000",600,1100
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1643/ج,09/01/2022,15862269,"660,000",600,1100
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 1644/ج,09/01/2022,15862344,"660,000",600,1100
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 256/ج,06/01/2022,15849580,"1,600,000",600,2667
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 258/ج,06/01/2022,15849652,"1,600,000",600,2667
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 259/ج,06/01/2022,15849632,"810,000",600,1350
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 260/ج,06/01/2022,15849665,"810,000",600,1350
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 261/ج,07/01/2022,15849705,"810,000",600,1350
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 262/ج,07/01/2022,15849725,"810,000",600,1350
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 263/ج,07/01/2022,15849716,"810,000",600,1350
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 264/ج,07/01/2022,15849717,"1,010,000",737.5,1369
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 265/ج,07/01/2022,15849749,"810,000",600,1350
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 266/ج,07/01/2022,15849721,"1,010,000",737.5,1369
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 274/أ,12/01/2022,15893768,"1,000,000",600,1667
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 315/ج,02/01/2022,15798238,"870,000",600,1450
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 479/ج,30/01/2022,16052949,"860,000",600,1433
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 495/1/د,18/01/2022,15946902,"1,600,000",300,5333
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 566/ب,09/01/2022,15861523,"830,000",500,1660
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 643/ج,16/01/2022,15921358,"700,000",550,1273
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 644/ج,26/01/2022,16021786,"750,000",600,1250
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 655/ج,03/01/2022,15811649,"750,000",550,1364
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 698/ج,27/01/2022,16033379,"805,000",600,1342
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 701/ج,04/01/2022,15817045,"805,000",600,1342
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 705/ج,09/01/2022,15855730,"805,000",600,1342
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 706/ج,09/01/2022,15855444,"805,000",600,1342
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 709/ج,05/01/2022,15832540,"805,000",600,1342
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 71/د,26/01/2022,16020241,"430,000",709.47,606
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 710/ج,30/01/2022,16052344,"805,000",600,1342
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 887/أ,10/01/2022,15873856,"2,500,000",815.22,3067
جده,حي/الرحمانية,مخطط/290/ ب,قطعة 994/أ,31/01/2022,16068452,"850,000",550,1545
جده,حي/الرغامة,مخطط/183/ ب,قطعة 136,04/01/2022,15818134,"655,000",590,1110
جده,حي/الرغامة,مخطط/25/ س/ ت,قطعة 1/أ,10/01/2022,15868805,"130,382",658.19,198
جده,حي/الرغامة,مخطط/341/ ج/ س,قطعة 139,05/01/2022,15836686,"2,200,000",1600,1375
جده,حي/الرغامة,مخطط/341/ ج/ س,قطعة 267,11/01/2022,15882320,"2,000,000",780,2564
جده,حي/الرغامة,مخطط/456/ ج/ س,قطعة 55,16/01/2022,15920689,"750,000",591.95,1267
جده,حي/الرغامة,مخطط/456/ ج/ س,قطعة 67,01/01/2022,15791323,"650,000",600,1083
جده,حي/الرغامة,مخطط/48/ ب,قطعة 190,27/01/2022,16039747,"1,500,000",750,2000
جده,حي/الرغامة,مخطط/48/ ب,قطعة 202,16/01/2022,15920680,"850,000",700,1214
جده,حي/الرغامة شرق الخط…,مخطط/341/ ج/ س,قطعة 22,04/01/2022,15823083,"1,800,000",735,2449
جده,حي/الروابى,مخطط/14/ 101/ ب/ الم…,قطعة 205,02/01/2022,15798842,"2,126,700",625.5,3400
جده,حي/الروابى,مخطط/14/ 101/ ب/ الم…,قطعة 213,02/01/2022,15798887,"2,126,700",625.5,3400
جده,حي/الروابى,مخطط/14/ 101/ ب/ الم…,قطعة 523,06/01/2022,15849045,"4,700,000",630,7460
جده,حي/الروابى,مخطط/أخرى,قطعة بدون,11/01/2022,15877820,"570,000",125.56,4540
جده,حي/الروضة,مخطط/124/ ب,قطعة 12,09/01/2022,15853451,"540,000",116,4655
جده,حي/الروضة,مخطط/131/ ب,قطعة 14,09/01/2022,15859484,"7,832,000",1419.3,5518
جده,حي/الروضة,مخطط/3/ 341/ ع,قطعة 15,31/01/2022,16062830,"252,000",411.4,613
جده,حي/الروضة,مخطط/3/ 514/ ع,قطعة 4,26/01/2022,16017896,"766,000",562.5,1362
جده,حي/الروضة,مخطط/3/ 56/ ع,قطعة 108,17/01/2022,15935083,"3,677,133",517.5,7106
جده,حي/الروضة,مخطط/3/ 56/ ع,قطعة 54,06/01/2022,15848881,"2,358,000",513,4596
جده,حي/الروضة,مخطط/3/ 75/ ع,قطعة 2,25/01/2022,16014770,"2,357,500",529,4457
جده,حي/الروضة,مخطط/317/ ب,قطعة 73,22/01/2022,15975648,"2,000,000",600,3333
جده,حي/الروضة,مخطط/317/ ب,قطعة 75,24/01/2022,15997493,"3,500,000",600,5833
جده,حي/الروضة,مخطط/أخرى,قطعة 4,25/01/2022,16014813,"3,000,000",625,4800
جده,حي/الروضة,مخطط/أخرى,قطعة بدون,13/01/2022,15908143,"8,000,000",1245.5,6423
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1018/ب,03/01/2022,15810574,"727,500",841.17,865
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1033/1/ج,09/01/2022,15862929,"425,000",310,1371
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1033/2/ج,09/01/2022,15862962,"425,000",310.5,1369
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1040/هـ,26/01/2022,16026599,"500,000",620.5,806
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1053/ب,31/01/2022,16068429,"1,180,000",900,1311
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1118/ج,27/01/2022,16038946,"700,000",625,1120
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1156/ب,02/01/2022,15798125,"700,000",900,778
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1163/أ,16/01/2022,15921312,"900,000",907.5,992
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1180/أ,17/01/2022,15936108,"720,000",900,800
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 119/هـ,11/01/2022,15882924,"600,000",625,960
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1208/و,20/01/2022,15967471,"530,000",625,848
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1215/1/و,28/01/2022,16041179,"370,000",308,1201
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1221/و,18/01/2022,15949258,"530,000",625,848
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1323/ج,10/01/2022,15875417,"650,000",625,1040
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1390/أ,18/01/2022,15942496,"750,000",900,833
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1409/ج,05/01/2022,15836548,"700,000",625,1120
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1416/ج,04/01/2022,15820350,"700,000",625,1120
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1421/د,25/01/2022,16009059,"700,000",620.5,1128
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1443/أ,10/01/2022,15875285,"950,000",907.5,1047
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1533/و,11/01/2022,15887447,"500,000",625,800
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1534/و,04/01/2022,15817737,"500,000",625,800
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1549/هـ,30/01/2022,16048034,"500,000",578.12,865
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1579/هـ,31/01/2022,16062019,"600,000",625,960
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1582/1/ج,16/01/2022,15920720,"450,000",343.17,1311
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1600/د,06/01/2022,15844345,"390,000",625,624
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1617/ج,25/01/2022,16014920,"740,000",642.18,1152
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1669/1/و,27/01/2022,16034849,"350,000",310.5,1127
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1669/2/و,30/01/2022,16054431,"343,000",310,1106
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1690/و,26/01/2022,16027453,"500,000",625,800
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1798/و,25/01/2022,16015668,"400,000",625,640
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 1843/د,18/01/2022,15945541,"600,000",625,960
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2010/و,19/01/2022,15956905,"500,000",625,800
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2027/د,30/01/2022,16052965,"450,000",578.12,778
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 206/ج,20/01/2022,15973555,"800,000",620.5,1289
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 207/ب,30/01/2022,16052402,"900,000",907.5,992
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 220/ب,30/01/2022,16052935,"800,000",900,889
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2201/و,26/01/2022,16027513,"500,000",578.12,865
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2220/و,17/01/2022,15936180,"550,000",625,880
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2280/1/و,25/01/2022,16014824,"380,000",308,1234
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2280/2/و,26/01/2022,16025970,"350,000",312.5,1120
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 235/هـ,06/01/2022,15846799,"600,000",625,960
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2353/د,24/01/2022,15997104,"520,000",625,832
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 236/ب,23/01/2022,15980695,"1,200,000",1105.5,1085
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 236/و,09/01/2022,15857792,"580,000",625,928
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2369/هـ,26/01/2022,16026752,"550,000",625,880
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2396/د,31/01/2022,16069535,"248,000",271.93,912
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2420/د,09/01/2022,15856527,"400,000",578.12,692
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2421/هـ,25/01/2022,16014752,"600,000",625,960
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2444/هـ,20/01/2022,15956692,"570,000",625,912
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 249/أ,06/01/2022,15842309,"750,000",900,833
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2498/د,17/01/2022,15937523,"500,000",625,800
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2501/د,09/01/2022,15856238,"490,000",625,784
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2509/هـ,10/01/2022,15874781,"530,000",625,848
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2577/هـ,25/01/2022,16014613,"450,000",625,720
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 265/هـ,04/01/2022,15823316,"400,000",625,640
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2695/هـ,25/01/2022,16015015,"600,000",625,960
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2727/هـ,03/01/2022,15804951,"500,000",625,800
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2760/هـ,23/01/2022,15980112,"550,000",625,880
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2768/هـ,06/01/2022,15843767,"300,000",625,480
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 290/و,09/01/2022,15855854,"400,000",625,640
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 2904/هـ,20/01/2022,15971062,"500,000",900,556
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 347/ب,08/01/2022,15851185,"800,000",900,889
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 365/ج,27/01/2022,16038984,"730,000",625,1168
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 374/ب,25/01/2022,16011495,"688,201",900,765
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 381/د,19/01/2022,15960685,"650,000",625,1040
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 396/1/ب,02/01/2022,15793890,"400,000",450,889
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 401/ب,01/01/2022,15791389,"750,000",900,833
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 424/د,20/01/2022,15966748,"500,000",625,800
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 431/ب,27/01/2022,16038887,"750,000",900,833
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 435/أ,30/01/2022,16043789,"650,000",900,722
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 489/أ,13/01/2022,15908608,"750,000",900,833
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 52/ج,18/01/2022,15945951,"700,000",625,1120
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 536/أ,04/01/2022,15823202,"970,000",900,1078
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 637/هـ,18/01/2022,15943505,"600,000",625,960
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 649/ج,20/01/2022,15962684,"650,000",625,1040
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 658/ج,16/01/2022,15920138,"500,000",625,800
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 664/هـ,10/01/2022,15875907,"600,000",625,960
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 687/هـ,19/01/2022,15957873,"350,000",578.12,605
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 772/1/ب,16/01/2022,15916525,"425,000",450,944
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 786/ب,16/01/2022,15919612,"1,028,570",907.5,1133
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 786/ب,25/01/2022,16010351,"400,000",907.5,441
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 857/ب,18/01/2022,15948696,"500,000",900,556
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 861/ب,18/01/2022,15949803,"720,000",900,800
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 875/أ,27/01/2022,16039274,"750,000",900,833
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 899/2/3/ب,28/01/2022,16041172,"600,000",600,1000
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 9/أ,23/01/2022,15981837,"650,000",900,722
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 90/هـ,26/01/2022,16023469,"590,000",625,944
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 919/و,06/01/2022,15848552,"1,000,000",625,1600
جده,حي/الرياض,مخطط/184/ ج/ س,قطعة 975/هـ,13/01/2022,15908605,"550,000",625,880
جده,حي/الرياض,مخطط/184/ ج/ س/ المع…,قطعة 2437/1/هـ,23/01/2022,15987408,"355,000",309.2,1148
جده,حي/الرياض,مخطط/414/ ج/ س,قطعة 365/أ,09/01/2022,15851890,"432,030",360,1200
جده,حي/الرياض,مخطط/414/ ج/ س,قطعة 479/2,20/01/2022,15963097,"50,000",345,145
جده,حي/الرياض,مخطط/414/ ج/ س,قطعة 582/أ,05/01/2022,15824963,"1,156,562",360,3213
جده,حي/الرياض,مخطط/414/ ج/ س,قطعة 655/11,06/01/2022,15848495,"510,000",420,1214
جده,حي/الرياض,مخطط/414/ ج/ س,قطعة 655/13,06/01/2022,15848442,"510,000",420,1214
جده,حي/الرياض,مخطط/414/ ج/ س,قطعة 655/9,06/01/2022,15848566,"510,000",420,1214
جده,حي/الرياض,مخطط/414/ ج/ س,قطعة 76/1,05/01/2022,15828829,"590,000",409.32,1441
جده,حي/الرياض,مخطط/414/ ج/ س,قطعة 76/2,05/01/2022,15829393,"590,000",409.33,1441
جده,حي/الرياض,مخطط/414/ ج/ س,قطعة 769/2,13/01/2022,15903847,"700,000",420,1667
جده,حي/الرياض شرق جده شم…,مخطط/184/ ج/ س,قطعة 1250/ج,18/01/2022,15946651,"1,100,000",1600,688
جده,حي/الرياض شرق جده شم…,مخطط/184/ ج/ س,قطعة 21/د,19/01/2022,15961894,"100,000",720,139
جده,حي/الرياض شرق جده شم…,مخطط/184/ ج/ س,قطعة 2419/هـ,17/01/2022,15929940,"550,000",625,880
جده,حي/الرياض شرق جده شم…,مخطط/184/ ج/ س,قطعة 34/د,13/01/2022,15903668,"600,000",625,960
جده,حي/الرياض شرق جده شم…,مخطط/184/ ج/ س,قطعة 751/د,27/01/2022,16031741,"620,000",625,992
جده,حي/الريان,مخطط/260/ ب,قطعة 1326,10/01/2022,15861516,"1,450,000",625,2320
جده,حي/الريان,مخطط/260/ ب,قطعة 1691,31/01/2022,16069261,"1,600,000",625,2560
