المدن المدينة,تفاصيل الصفقات الحي,تفاصيل الصفقات المخطط,تفاصيل الصفقات عدد ا…,تفاصيل الصفقات التار…,تفاصيل الصفقات (رقم…,السعر بالريال السعودي,المساحة بالمتر المربع,سعر المتر المربع
جده,حي/الوفاء,مخطط/315/ ج/ س,قطعة 1872/2,2021-01-13,11626723,"ر.س.‏ 890,000",310.0,2871
جده,حي/الوفاء,مخطط/315/ ج/ س,قطعة 2063,2021-01-17,11650920,"ر.س.‏ 700,000",615.5,1137
جده,حي/الوفاء,مخطط/315/ ج/ س,قطعة 599,2021-01-07,11574680,"ر.س.‏ 550,000",620.0,887
جده,حي/الوفاء,مخطط/315/ ج/ س,قطعة 601,2021-01-07,11575097,"ر.س.‏ 550,000",620.0,887
جده,حي/الوفاء,مخطط/315/ ج/ س,قطعة 779,2021-01-13,11626259,"ر.س.‏ 300,000",620.0,484
جده,حي/الوفاء,مخطط/707/ ت,قطعة 54/2,2021-01-21,11705959,"ر.س.‏ 400,000",450.0,889
جده,حي/الوفاء,مخطط/707/ ت,قطعة 70/1,2021-01-18,11666762,"ر.س.‏ 300,000",450.0,667
جده,حي/الوفاء,مخطط/707/ ت,قطعة 73/2,2021-01-17,11650536,"ر.س.‏ 420,000",450.0,933
جده,حي/الوفاء,مخطط/707/ ت,عدد العقارات 3-أول ق…,2021-01-17,11653273,"ر.س.‏ 1,142,857",2384.87,479
جده,حي/الياقوت,مخطط/167/ ب,قطعة 449,2021-01-26,11753372,"ر.س.‏ 1,125,000",625.0,1800
جده,حي/الياقوت,مخطط/167/ ب,قطعة 886/2,2021-01-10,11587544,"ر.س.‏ 617,500",375.0,1647
جده,حي/الياقوت,مخطط/167/ ب,قطعة 936,2021-01-21,11703558,"ر.س.‏ 700,000",625.0,1120
جده,حي/الياقوت,مخطط/167/ ب,عدد العقارات 2-أول ق…,2021-01-19,11677370,"ر.س.‏ 3,300,000",1000.0,3300
جده,حي/الياقوت,مخطط/170/ ب,قطعة 9,2021-01-14,11637565,"ر.س.‏ 622,950",750.0,831
جده,حي/الياقوت,مخطط/204/ ب,قطعة 1129,2021-01-21,11706797,"ر.س.‏ 1,180,000",377.5,3126
جده,حي/الياقوت,مخطط/204/ ب,قطعة 1207,2021-01-31,11810289,"ر.س.‏ 838,000",500.0,1676
جده,حي/الياقوت,مخطط/204/ ب,قطعة 210,2021-01-28,11787224,"ر.س.‏ 900,000",525.0,1714
جده,حي/الياقوت,مخطط/204/ ب,قطعة 693,2021-01-07,11573402,"ر.س.‏ 750,000",500.0,1500
جده,حي/الياقوت,مخطط/204/ ب,قطعة 984,2021-01-11,11602878,"ر.س.‏ 761,905",420.0,1814
جده,حي/الياقوت,مخطط/209/ ب,قطعة 1205/ب,2021-01-11,11596836,"ر.س.‏ 1,670,000",258.0,6473
جده,حي/الياقوت,مخطط/209/ ب,قطعة 1231/أ,2021-01-13,11623449,"ر.س.‏ 1,500,000",375.0,4000
جده,حي/الياقوت,مخطط/209/ ب,قطعة 1231/ب,2021-01-27,11761945,"ر.س.‏ 1,100,000",370.5,2969
جده,حي/الياقوت,مخطط/209/ ب,قطعة 135,2021-01-20,11693035,"ر.س.‏ 1,050,000",525.0,2000
جده,حي/الياقوت,مخطط/209/ ب,قطعة 1579,2021-01-17,11653103,"ر.س.‏ 2,762,000",660.0,4185
جده,حي/الياقوت,مخطط/209/ ب,قطعة 346/2,2021-01-24,11717936,"ر.س.‏ 1,641,000",315.0,5210
جده,حي/الياقوت,مخطط/209/ ب,قطعة 400,2021-01-25,11738804,"ر.س.‏ 880,000",600.0,1467
جده,حي/الياقوت,مخطط/209/ ب,قطعة 71,2021-01-24,11723270,"ر.س.‏ 900,000",575.0,1565
جده,حي/الياقوت,مخطط/243/ ب,قطعة 1035/2,2021-01-21,11703345,"ر.س.‏ 1,440,000",230.0,6261
جده,حي/الياقوت,مخطط/243/ ب,قطعة 1199,2021-01-04,11545516,"ر.س.‏ 725,000",440.0,1648
جده,حي/الياقوت,مخطط/243/ ب,قطعة 29/أ,2021-01-06,11567549,"ر.س.‏ 900,000",230.0,3913
جده,حي/الياقوت,مخطط/243/ ب,قطعة 718/ج,2021-01-06,11562779,"ر.س.‏ 1,350,000",227.4,5937
جده,حي/الياقوت,مخطط/243/ ب,قطعة 8,2021-01-03,11533816,"ر.س.‏ 830,000",525.0,1581
جده,حي/الياقوت,مخطط/243/ ب,قطعة 907,2021-01-25,11738225,"ر.س.‏ 10,000",435.5,23
جده,حي/الياقوت,مخطط/377/ ب,قطعة 399/2,2021-01-29,11791272,"ر.س.‏ 480,000",312.5,1536
جده,حي/الياقوت,مخطط/377/ ب,قطعة 421,2021-01-13,11623235,"ر.س.‏ 750,000",612.5,1224
جده,حي/الياقوت,مخطط/377/ ب,قطعة 423,2021-01-27,11762893,"ر.س.‏ 750,000",618.75,1212
جده,حي/الياقوت,مخطط/377/ ب,قطعة 623/1,2021-01-28,11786350,"ر.س.‏ 500,000",312.5,1600
جده,حي/الياقوت,مخطط/377/ ب,قطعة 623/2,2021-01-28,11786385,"ر.س.‏ 500,000",312.5,1600
جده,حي/الياقوت,مخطط/377/ ب,قطعة 631,2021-01-25,11739642,"ر.س.‏ 890,000",675.0,1319
جده,حي/اليسر,مخطط/244/ ج/ س,قطعة 2399/2/ز,2021-01-12,11608178,"ر.س.‏ 210,000",620.0,339
جده,حي/اليسر,مخطط/244/ ج/ س,قطعة 2546/2/ن,2021-01-12,11573845,"ر.س.‏ 25,000",620.0,40
جده,حي/اليسر,مخطط/244/ ج/ س,قطعة 339/2/س,2021-01-30,11769144,"ر.س.‏ 200,000",868.0,230
جده,حي/اليسر,مخطط/244/ ج/ س,قطعة 392/2/س,2021-01-06,11561468,"ر.س.‏ 230,000",868.0,265
جده,حي/اليسر,مخطط/244/ ج/ س,قطعة 822/2/س,2021-01-05,11556210,"ر.س.‏ 200,000",900.0,222
جده,حي/اليسر,مخطط/244/ ج/ س,قطعة 841/1/2/س,2021-01-03,11533314,"ر.س.‏ 175,000",434.0,403
جده,حي/ام السلم,مخطط/363/ ج/ س,قطعة 199/12,2021-01-27,11768590,"ر.س.‏ 510,000",600.0,850
جده,حي/ام السلم,مخطط/363/ ج/ س,قطعة 563,2021-01-28,11735724,"ر.س.‏ 500,000",870.19,575
جده,حي/ام السلم,مخطط/363/ ج/ س,قطعة 85,2021-01-17,11650917,"ر.س.‏ 390,000",600.0,650
جده,حي/ام السلم,مخطط/363/ ج/ س,قطعة 9,2021-01-31,11805230,"ر.س.‏ 438,000",621.02,705
جده,حي/ام السلم,مخطط/أخرى,قطعة بدون,2021-01-27,11761628,"ر.س.‏ 140,000",280.0,500
جده,حي/بريمان,مخطط/أخرى,قطعة بدون,2021-01-19,11674690,"ر.س.‏ 100,000",374.07,267
جده,حي/بريمان,مخطط/أخرى,قطعة بدون,2021-01-25,11726257,"ر.س.‏ 100,000",717.86,139
جده,حي/بريمان,مخطط/أخرى,قطعة بدون,2021-01-27,11765077,"ر.س.‏ 405,000",846.43,478
جده,حي/بنى مالك,مخطط/3/ 398/ ع,قطعة 52,2021-01-18,11660591,"ر.س.‏ 1,025,000",500.0,2050
جده,حي/بنى مالك,مخطط/3/ 398/ ع,قطعة 54,2021-01-31,11802126,"ر.س.‏ 1,025,000",500.0,2050
جده,حي/بنى مالك,مخطط/3/ 528/ ع,عدد العقارات 2-أول ق…,2021-01-12,11611783,"ر.س.‏ 3,500,000",1020.0,3431
جده,حي/بنى مالك,مخطط/426/ ج/ س,قطعة 83/6,2021-01-24,11717321,"ر.س.‏ 2,268,000",648.0,3500
جده,حي/بنى مالك,مخطط/426/ ج/ س,قطعة 84/6,2021-01-24,11717029,"ر.س.‏ 2,268,000",648.0,3500
جده,حي/بنى مالك,مخطط/أخرى,قطعة بدون,2021-01-26,11743844,"ر.س.‏ 150,500",149.4,1007
جده,حي/ثول,مخطط/2/ ق/ س,قطعة 171,2021-01-22,11680871,"ر.س.‏ 100,000",400.0,250
جده,حي/ثول,مخطط/2/ ق/ س,قطعة 313,2021-01-25,11727918,"ر.س.‏ 205,000",400.0,513
جده,حي/ثول,مخطط/2/ ق/ س,قطعة 649,2021-01-11,11603020,"ر.س.‏ 210,000",400.0,525
جده,حي/ثول,مخطط/2/ ق/ س,عدد العقارات 2-أول ق…,2021-01-06,11560953,"ر.س.‏ 225,000",421.22,534
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1008/2/ل,2021-01-25,11738392,"ر.س.‏ 260,000",868.0,300
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1026/1/هـ,2021-01-03,11533752,"ر.س.‏ 400,000",900.0,444
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 104/2/م,2021-01-05,11556967,"ر.س.‏ 150,000",620.0,242
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1047/2/ل,2021-01-17,11649460,"ر.س.‏ 285,000",832.5,342
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1049/2/س,2021-01-03,11530474,"ر.س.‏ 240,000",868.0,276
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1051/2/ك,2021-01-04,11546211,"ر.س.‏ 210,000",620.0,339
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1068/2/ل,2021-01-17,11650495,"ر.س.‏ 265,000",899.0,295
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1081/2/ل,2021-01-19,11680415,"ر.س.‏ 265,000",894.5,296
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1108/1/ط,2021-01-10,11584993,"ر.س.‏ 500,000",806.0,620
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1109/1/و,2021-01-11,11595637,"ر.س.‏ 350,000",900.0,389
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1112/2/ن,2021-01-04,11545050,"ر.س.‏ 210,000",620.0,339
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1122/2/ف,2021-01-31,11802698,"ر.س.‏ 215,000",900.0,239
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1132/1/م,2021-01-11,11603032,"ر.س.‏ 283,000",900.0,314
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1132/1/م,2021-01-19,11680709,"ر.س.‏ 380,000",900.0,422
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1139/2/ل,2021-01-10,11588716,"ر.س.‏ 200,000",837.0,239
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1140/1/و,2021-01-10,11583214,"ر.س.‏ 350,000",900.0,389
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1141/1/م,2021-01-11,11601875,"ر.س.‏ 283,000",900.0,314
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1141/1/م,2021-01-19,11680537,"ر.س.‏ 400,000",900.0,444
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1141/2/ح,2021-01-11,11600456,"ر.س.‏ 301,130",899.0,335
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1147/2/ز,2021-01-05,11555708,"ر.س.‏ 200,000",620.0,323
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1147/2/ز,2021-01-05,11555806,"ر.س.‏ 100,000",620.0,161
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1162/1/م,2021-01-11,11603321,"ر.س.‏ 283,000",900.0,314
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1162/1/م,2021-01-19,11680588,"ر.س.‏ 380,000",900.0,422
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1176/1/م,2021-01-11,11602466,"ر.س.‏ 283,000",900.0,314
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1176/1/م,2021-01-19,11680505,"ر.س.‏ 400,000",900.0,444
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 118/2/س,2021-01-06,11569088,"ر.س.‏ 250,000",899.0,278
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1182/1/ى,2021-01-06,11564034,"ر.س.‏ 550,000",900.0,611
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1201/2/ص,2021-01-19,11675096,"ر.س.‏ 100,000",615.5,162
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1212/2/م,2021-01-18,11661837,"ر.س.‏ 200,000",662.93,302
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1214/2/ز,2021-01-06,11568640,"ر.س.‏ 100,000",620.0,161
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1217/2/س,2021-01-03,11526378,"ر.س.‏ 230,000",899.0,256
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1223/2/ن,2021-01-18,11667730,"ر.س.‏ 200,000",657.14,304
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1230/1/ك,2021-01-14,11634249,"ر.س.‏ 430,000",868.0,495
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1263/1/ح,2021-01-11,11603607,"ر.س.‏ 283,000",895.59,316
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1274/1/ح,2021-01-11,11601688,"ر.س.‏ 283,000",868.0,326
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1274/2/ر,2021-01-31,11801267,"ر.س.‏ 260,000",900.0,289
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1274/2/ز,2021-01-07,11578553,"ر.س.‏ 200,000",620.0,323
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1276/2/ر,2021-01-27,11770309,"ر.س.‏ 10,000",900.0,11
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1282/1/هـ,2021-01-11,11592166,"ر.س.‏ 500,000",987.5,506
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1287/1/هـ,2021-01-14,11631946,"ر.س.‏ 400,000",837.0,478
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1288/2/ر,2021-01-27,11760214,"ر.س.‏ 240,000",900.0,267
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1296/1/م,2021-01-11,11602869,"ر.س.‏ 283,000",900.0,314
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1296/1/م,2021-01-19,11680679,"ر.س.‏ 380,000",900.0,422
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 130/2/ك,2021-01-04,11541663,"ر.س.‏ 200,000",620.0,323
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1303/2/ف,2021-01-14,11629647,"ر.س.‏ 260,000",900.0,289
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 131/1/ط,2021-01-04,11545929,"ر.س.‏ 420,000",868.0,484
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 131/1/ط,2021-01-06,11569866,"ر.س.‏ 485,000",868.0,559
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1316/2/ك,2021-01-23,11678210,"ر.س.‏ 230,000",615.5,374
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1331/1/هـ,2021-01-20,11693097,"ر.س.‏ 400,000",810.0,494
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1343/1/هـ,2021-01-10,11587535,"ر.س.‏ 430,000",900.0,478
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1350/2/ف,2021-01-28,11785416,"ر.س.‏ 270,000",895.5,302
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1350/2/ف,2021-01-31,11806061,"ر.س.‏ 305,000",895.5,341
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1364/1/ك,2021-01-14,11637337,"ر.س.‏ 540,000",867.94,622
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1373/2/ح,2021-01-17,11644810,"ر.س.‏ 295,000",899.0,328
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1378/ط,2021-01-10,11586359,"ر.س.‏ 380,500",806.0,472
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1381/1/هـ,2021-01-28,11786317,"ر.س.‏ 400,000",837.0,478
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1386/1/هـ,2021-01-11,11603905,"ر.س.‏ 283,000",868.0,326
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1386/1/هـ,2021-01-31,11803219,"ر.س.‏ 410,000",868.0,472
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1387/1/هـ,2021-01-11,11603924,"ر.س.‏ 283,000",868.0,326
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1387/1/هـ,2021-01-31,11803641,"ر.س.‏ 410,000",868.0,472
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1388/1/هـ,2021-01-11,11603948,"ر.س.‏ 283,000",868.0,326
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1388/1/هـ,2021-01-31,11804018,"ر.س.‏ 410,000",868.0,472
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1388/2/ر,2021-01-19,11676901,"ر.س.‏ 240,000",900.0,267
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1389/1/هـ,2021-01-11,11604088,"ر.س.‏ 283,000",868.0,326
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1389/1/هـ,2021-01-28,11782397,"ر.س.‏ 410,000",868.0,472
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1392/1/ط,2021-01-31,11801563,"ر.س.‏ 350,000",899.0,389
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1394/1/هـ,2021-01-11,11601853,"ر.س.‏ 283,000",806.0,351
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1435/2/س,2021-01-22,11653090,"ر.س.‏ 260,000",863.5,301
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1451/2/س,2021-01-03,11533239,"ر.س.‏ 200,000",868.0,230
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1451/2/س,2021-01-07,11573897,"ر.س.‏ 255,000",868.0,294
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1458/2/ح,2021-01-03,11533694,"ر.س.‏ 295,000",899.0,328
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1463/2/ز,2021-01-21,11703761,"ر.س.‏ 200,000",620.0,323
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1465/2/ز,2021-01-21,11704415,"ر.س.‏ 200,000",620.0,323
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1479/2/و,2021-01-31,11809583,"ر.س.‏ 200,000",620.0,323
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1481/2/ص,2021-01-17,11650572,"ر.س.‏ 150,000",620.0,242
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1498/2/ر,2021-01-06,11569196,"ر.س.‏ 230,000",900.0,256
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1498/2/ر,2021-01-17,11645290,"ر.س.‏ 280,000",900.0,311
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1499/2/ر,2021-01-03,11533679,"ر.س.‏ 220,000",850.0,259
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 15/1/ت,2021-01-21,11706373,"ر.س.‏ 475,000",900.0,528
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 151/1/ج,2021-01-05,11556871,"ر.س.‏ 410,000",900.0,456
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1516/2/ص,2021-01-05,11556979,"ر.س.‏ 200,000",620.0,323
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1537/2/ص,2021-01-27,11765468,"ر.س.‏ 250,000",622.65,402
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1546/2/ر,2021-01-28,11787973,"ر.س.‏ 170,000",900.0,189
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1565/2/م,2021-01-18,11666387,"ر.س.‏ 150,000",889.13,169
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1569/1/هـ,2021-01-18,11663227,"ر.س.‏ 400,000",831.23,481
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1570/2/ف,2021-01-26,11742288,"ر.س.‏ 250,000",900.0,278
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1586/2/س,2021-01-10,11587940,"ر.س.‏ 250,000",899.0,278
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 159/1/د,2021-01-18,11657682,"ر.س.‏ 420,000",895.5,469
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1597/2/س,2021-01-26,11756735,"ر.س.‏ 190,000",899.0,211
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1597/2/س,2021-01-28,11786847,"ر.س.‏ 250,000",899.0,278
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1605/2/ن,2021-01-20,11692686,"ر.س.‏ 100,000",620.0,161
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 161/1/و,2021-01-03,11526108,"ر.س.‏ 400,000",899.0,445
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1628/2/ن,2021-01-27,11768201,"ر.س.‏ 100,000",620.0,161
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1644/2/ر,2021-01-31,11809574,"ر.س.‏ 230,000",900.0,256
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1659/2/س,2021-01-07,11574184,"ر.س.‏ 250,000",899.0,278
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 167/1/أ,2021-01-11,11603217,"ر.س.‏ 283,000",900.0,314
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 167/1/ب,2021-01-04,11542938,"ر.س.‏ 330,000",900.0,367
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 167/1/ب,2021-01-13,11619450,"ر.س.‏ 400,000",900.0,444
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1727/2/ن,2021-01-17,11648147,"ر.س.‏ 200,000",620.0,323
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1728/2/ن,2021-01-17,11648287,"ر.س.‏ 200,000",620.0,323
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1738/2/ص,2021-01-30,11794316,"ر.س.‏ 215,000",620.0,347
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1739/2/س,2021-01-13,11627429,"ر.س.‏ 250,000",899.0,278
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 174/2/أ,2021-01-01,11474178,"ر.س.‏ 230,000",750.0,307
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1758/2/ف,2021-01-03,11534404,"ر.س.‏ 223,000",900.0,248
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1801/1/ط,2021-01-10,11589018,"ر.س.‏ 500,000",930.0,538
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1822/2/س,2021-01-18,11660299,"ر.س.‏ 250,000",868.0,288
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1829/2/و,2021-01-24,11723976,"ر.س.‏ 210,000",620.0,339
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1857/2/ز,2021-01-21,11705483,"ر.س.‏ 200,000",620.0,323
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1898/2/ف/أ,2021-01-01,11522439,"ر.س.‏ 125,000",450.0,278
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 190/2/ص,2021-01-21,11698697,"ر.س.‏ 220,000",620.0,355
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1901/2/ر,2021-01-13,11627100,"ر.س.‏ 225,000",900.0,250
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1901/2/ر,2021-01-25,11738362,"ر.س.‏ 290,000",900.0,322
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 191/2/ك,2021-01-14,11632468,"ر.س.‏ 225,000",615.5,366
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1923/2/ر,2021-01-25,11737550,"ر.س.‏ 273,000",900.0,303
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1925/2/ن,2021-01-24,11722517,"ر.س.‏ 245,000",615.5,398
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1927/2/ن,2021-01-24,11722549,"ر.س.‏ 245,000",615.5,398
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1959/2/ن,2021-01-06,11563549,"ر.س.‏ 190,000",620.0,306
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1977/2/م,2021-01-07,11578911,"ر.س.‏ 235,000",615.5,382
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 1984/2/ف,2021-01-10,11584687,"ر.س.‏ 300,000",895.5,335
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2007/2/ك,2021-01-27,11767360,"ر.س.‏ 230,000",620.0,371
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2008/2/ر,2021-01-04,11544913,"ر.س.‏ 220,000",900.0,244
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2011/2/ز,2021-01-03,11534368,"ر.س.‏ 200,000",820.36,244
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2011/2/ز,2021-01-21,11701943,"ر.س.‏ 250,000",820.36,305
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2015/2/ك,2021-01-24,11712461,"ر.س.‏ 10,000",620.0,16
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2023/2/ك,2021-01-05,11556746,"ر.س.‏ 100,000",620.0,161
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2101/2/ك,2021-01-31,11811342,"ر.س.‏ 280,000",615.5,455
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2102/2/ن,2021-01-14,11630999,"ر.س.‏ 150,000",620.0,242
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2102/2/ن,2021-01-26,11749490,"ر.س.‏ 150,000",620.0,242
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2111/2/ف,2021-01-31,11804459,"ر.س.‏ 150,000",900.0,167
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2112/2/ر,2021-01-06,11559710,"ر.س.‏ 250,000",900.0,278
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2115/2/ف,2021-01-26,11755662,"ر.س.‏ 140,000",900.0,156
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2139/2/ن,2021-01-13,11622749,"ر.س.‏ 220,000",615.5,357
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 214/2/ص,2021-01-17,11647439,"ر.س.‏ 200,000",620.0,323
جده,حي/جوهرة العروس,مخطط/244/ ج/ س,قطعة 2141/2/م,2021-01-28,11787932,"ر.س.‏ 100,000",620.0,161
