المدن المدينة,تفاصيل الصفقات الحي,تفاصيل الصفقات المخطط,تفاصيل الصفقات عدد ا…,تفاصيل الصفقات التار…,تفاصيل الصفقات (رقم…,السعر بالريال السعودي,المساحة بالمتر المربع,سعر المتر المربع
جده,حي/الشرائع,مخطط/412/ ج/ س,قطعة 1863/ج,2022-03-04,16349048,"ر.س.‏ 330,000",900.0,367
جده,حي/الشرائع,مخطط/412/ ج/ س,قطعة 1863/ج,2022-03-08,16376335,"ر.س.‏ 375,000",900.0,417
جده,حي/الشرائع,مخطط/412/ ج/ س,قطعة 2553/1/ج,2022-03-20,16469692,"ر.س.‏ 100,000",450.0,222
جده,حي/الشرائع,مخطط/412/ ج/ س,قطعة 2553/2/ج,2022-03-20,16481525,"ر.س.‏ 100,000",450.0,222
جده,حي/الشرائع,مخطط/412/ ج/ س,قطعة 6066/هـ,2022-03-07,16271304,"ر.س.‏ 40,000",620.0,65
جده,حي/الشراع,مخطط/3/ 110/ ت,قطعة 112/ج,2022-03-09,16396844,"ر.س.‏ 1,000,000",380.0,2632
جده,حي/الشراع,مخطط/3/ 110/ ت,قطعة 258,2022-03-08,16379153,"ر.س.‏ 1,700,000",600.0,2833
جده,حي/الشراع,مخطط/3/ 110/ ت,قطعة 258/ب,2022-03-14,16437142,"ر.س.‏ 2,130,000",600.0,3550
جده,حي/الشراع,مخطط/3/ 110/ ت,قطعة 43/ج,2022-03-29,16597390,"ر.س.‏ 1,500,000",625.0,2400
جده,حي/الشراع,مخطط/3/ 110/ ت,قطعة 44/ج,2022-03-29,16597518,"ر.س.‏ 1,500,000",625.0,2400
جده,حي/الشراع,مخطط/3/ 110/ ت,قطعة 53/ج,2022-03-29,16597471,"ر.س.‏ 1,500,000",625.0,2400
جده,حي/الشراع,مخطط/3/ 110/ ت,قطعة 54/ج,2022-03-29,16597433,"ر.س.‏ 1,500,000",625.0,2400
جده,حي/الشراع,مخطط/3/ 505/ ت,قطعة 114/ب,2022-03-23,16523910,"ر.س.‏ 1,300,000",500.0,2600
جده,حي/الشراع,مخطط/3/ 505/ ت,قطعة 117/د,2022-03-02,16334248,"ر.س.‏ 2,400,000",907.69,2644
جده,حي/الشراع,مخطط/3/ 505/ ت,قطعة 141/ب,2022-03-27,16561185,"ر.س.‏ 2,150,000",900.0,2389
جده,حي/الشراع,مخطط/3/ 505/ ت,قطعة 170/ب,2022-03-14,16436416,"ر.س.‏ 1,600,000",600.0,2667
جده,حي/الشراع,مخطط/3/ 505/ ت,قطعة 191/أ,2022-03-17,16444131,"ر.س.‏ 1,010,000",400.0,2525
جده,حي/الشراع,مخطط/3/ 505/ ت,قطعة 191/أ,2022-03-30,16602456,"ر.س.‏ 1,010,000",400.0,2525
جده,حي/الشراع,مخطط/3/ 505/ ت,قطعة 272/ب,2022-03-03,16344473,"ر.س.‏ 700,000",475.0,1474
جده,حي/الشراع,مخطط/3/ 505/ ت,قطعة 293/1/ب,2022-03-19,16469001,"ر.س.‏ 850,000",298.14,2851
جده,حي/الشراع,مخطط/3/ 505/ ت,قطعة 293/2/ب,2022-03-19,16469002,"ر.س.‏ 850,000",298.14,2851
جده,حي/الشراع,مخطط/3/ 505/ ت,قطعة 293/3/ب,2022-03-17,16467713,"ر.س.‏ 850,000",297.92,2853
جده,حي/الشراع,مخطط/3/ 505/ ت,قطعة 293/4/ب,2022-03-17,16467691,"ر.س.‏ 800,000",295.35,2709
جده,حي/الشراع,مخطط/3/ 505/ ت,قطعة 293/5/ب,2022-03-23,16518168,"ر.س.‏ 800,000",298.12,2683
جده,حي/الشراع,مخطط/3/ 505/ ت,قطعة 293/6/ب,2022-03-09,16395022,"ر.س.‏ 800,000",298.13,2683
جده,حي/الشراع,مخطط/3/ 505/ ت,قطعة 319/د/2,2022-03-08,16383557,"ر.س.‏ 2,000,000",287.5,6957
جده,حي/الشراع,مخطط/3/ 505/ ت,قطعة 319/د/2,2022-03-13,16423633,"ر.س.‏ 1,400,000",287.5,4870
جده,حي/الشراع,مخطط/3/ 505/ ت,قطعة 353/أ,2022-03-02,16334062,"ر.س.‏ 1,300,000",460.0,2826
جده,حي/الشراع,مخطط/3/ 505/ ت,قطعة 409/ب,2022-03-13,16422700,"ر.س.‏ 1,300,000",400.0,3250
جده,حي/الشراع,مخطط/3/ 505/ ت,قطعة 462/أ,2022-03-27,16559451,"ر.س.‏ 700,000",400.0,1750
جده,حي/الشراع,مخطط/3/ 505/ ت,قطعة 580/أ,2022-03-09,16396149,"ر.س.‏ 1,130,000",400.0,2825
جده,حي/الشراع,مخطط/3/ 505/ ت,قطعة 603/ب,2022-03-01,16321500,"ر.س.‏ 1,200,000",400.0,3000
جده,حي/الشراع,مخطط/3/ 505/ ت,قطعة 71/أ/ب,2022-03-16,16451421,"ر.س.‏ 2,397,620",450.0,5328
جده,حي/الشراع,مخطط/3/ 505/ ت/ المع…,قطعة 288/1/ج,2022-03-06,16361164,"ر.س.‏ 1,200,000",450.0,2667
جده,حي/الشراع,مخطط/3/ 505/ ت/ المع…,قطعة 288/2/ج,2022-03-06,16361142,"ر.س.‏ 1,200,000",445.5,2694
جده,حي/الشراع,مخطط/438/ ب/ المعدل,قطعة 183/1,2022-03-31,16622803,"ر.س.‏ 1,850,000",260.37,7105
جده,حي/الشراع,مخطط/438/ ب/ المعدل,قطعة 401/2,2022-03-22,16509455,"ر.س.‏ 1,400,000",345.0,4058
جده,حي/الشراع,مخطط/438/ ب/ المعدل,قطعة 405/2,2022-03-08,16382390,"ر.س.‏ 1,500,000",345.0,4348
جده,حي/الشراع,مخطط/438/ ب/ المعدل,قطعة 77/1,2022-03-07,16375521,"ر.س.‏ 1,500,000",275.0,5455
جده,حي/الشراع,مخطط/438/ ب/ المعدل,قطعة 92/2,2022-03-20,16482397,"ر.س.‏ 750,000",322.5,2326
جده,حي/الشرفية,مخطط/3/ 324/ ع,قطعة 191,2022-03-01,16311558,"ر.س.‏ 1,900,000",570.0,3333
جده,حي/الشرفية,مخطط/أخرى,قطعة بدون/1,2022-03-20,16476981,"ر.س.‏ 11,051,320",1024.06,10792
جده,حي/الشويضى,مخطط/244/ ج/ س,قطعة 396/1/د,2022-03-28,16575088,"ر.س.‏ 560,000",620.0,903
جده,حي/الشويضى,مخطط/244/ ج/ س,قطعة 681/1/ص,2022-03-09,16396434,"ر.س.‏ 500,000",620.0,806
جده,حي/الشويضى,مخطط/244/ ج/ س,قطعة 919/1/ك,2022-03-21,16498397,"ر.س.‏ 200,000",930.0,215
جده,حي/الصالحية,مخطط/269/ ب,قطعة 102/ج,2022-03-31,16622920,"ر.س.‏ 1,100,000",877.5,1254
جده,حي/الصالحية,مخطط/269/ ب,قطعة 1190/ج,2022-03-17,16466513,"ر.س.‏ 1,800,000",630.0,2857
جده,حي/الصالحية,مخطط/269/ ب,قطعة 180/أ,2022-03-20,16480549,"ر.س.‏ 500,000",630.0,794
جده,حي/الصالحية,مخطط/269/ ب,قطعة 286/ج,2022-03-07,16370409,"ر.س.‏ 1,000,000",675.0,1481
جده,حي/الصالحية,مخطط/269/ ب,قطعة 333/ج,2022-03-29,16596909,"ر.س.‏ 1,170,000",750.0,1560
جده,حي/الصالحية,مخطط/269/ ب,قطعة 391,2022-03-06,16361185,"ر.س.‏ 1,000,000",630.0,1587
جده,حي/الصالحية,مخطط/269/ ب,قطعة 408/ج,2022-03-29,16597485,"ر.س.‏ 940,000",600.0,1567
جده,حي/الصالحية,مخطط/269/ ب,قطعة 471/ب,2022-03-06,16361425,"ر.س.‏ 1,050,000",734.59,1429
جده,حي/الصالحية,مخطط/269/ ب,قطعة 50/أ,2022-03-10,16408317,"ر.س.‏ 600,000",660.0,909
جده,حي/الصالحية,مخطط/269/ ب,قطعة 815/ج,2022-03-02,16324795,"ر.س.‏ 900,000",630.0,1429
جده,حي/الصالحية,مخطط/269/ ب,قطعة 91/أ,2022-03-03,16342460,"ر.س.‏ 1,200,000",690.0,1739
جده,حي/الصالحية,مخطط/376/ ج/ س,قطعة 10,2022-03-01,16321086,"ر.س.‏ 865,578",596.95,1450
جده,حي/الصالحية,مخطط/376/ ج/ س,قطعة 14,2022-03-17,16463249,"ر.س.‏ 1,406,512",879.07,1600
جده,حي/الصالحية,مخطط/376/ ج/ س,قطعة 16,2022-03-17,16464343,"ر.س.‏ 1,320,416",844.01,1564
جده,حي/الصالحية,مخطط/376/ ج/ س,قطعة 18,2022-03-17,16462088,"ر.س.‏ 1,338,544",836.59,1600
جده,حي/الصالحية,مخطط/376/ ج/ س,قطعة 20,2022-03-17,16464462,"ر.س.‏ 1,326,672",829.17,1600
جده,حي/الصالحية,مخطط/376/ ج/ س,قطعة 22,2022-03-17,16463732,"ر.س.‏ 1,314,800",821.75,1600
جده,حي/الصالحية,مخطط/376/ ج/ س,قطعة 24,2022-03-17,16464055,"ر.س.‏ 1,302,912",814.32,1600
جده,حي/الصالحية,مخطط/376/ ج/ س,قطعة 42,2022-03-23,16525299,"ر.س.‏ 800,000",611.91,1307
جده,حي/الصالحية,مخطط/376/ ج/ س,قطعة 6,2022-03-01,16321164,"ر.س.‏ 866,042",597.27,1450
جده,حي/الصالحية,مخطط/376/ ج/ س,قطعة 7,2022-03-01,16321136,"ر.س.‏ 865,868",597.15,1450
جده,حي/الصالحية,مخطط/434/ ج/ س,قطعة 5/1,2022-03-06,16355374,"ر.س.‏ 1,636,074",743.67,2200
جده,حي/الصالحية,مخطط/83/ ج/ س,قطعة 102/1/أ,2022-03-24,16539522,"ر.س.‏ 600,000",435.0,1379
جده,حي/الصالحية,مخطط/83/ ج/ س,قطعة 212/ج,2022-03-01,16320946,"ر.س.‏ 1,500,000",896.0,1674
جده,حي/الصالحية,مخطط/83/ ج/ س,قطعة 219/د,2022-03-27,16560946,"ر.س.‏ 1,400,000",868.0,1613
جده,حي/الصالحية,مخطط/83/ ج/ س,قطعة 339/أ,2022-03-01,16313070,"ر.س.‏ 1,500,000",808.5,1855
جده,حي/الصالحية,مخطط/83/ ج/ س,قطعة 382/ج,2022-03-28,16582433,"ر.س.‏ 1,350,000",870.0,1552
جده,حي/الصالحية,مخطط/83/ ج/ س,قطعة 405/1/د,2022-03-17,16457083,"ر.س.‏ 1,800,000",432.0,4167
جده,حي/الصالحية,مخطط/83/ ج/ س,قطعة 490/1/أ,2022-03-22,16509687,"ر.س.‏ 1,100,000",294.0,3741
جده,حي/الصالحية,مخطط/83/ ج/ س,قطعة 490/2/أ,2022-03-23,16522303,"ر.س.‏ 1,300,000",294.0,4422
جده,حي/الصالحية,مخطط/83/ ج/ س,قطعة 521/22/ب,2022-03-22,16504455,"ر.س.‏ 1,330,000",434.0,3065
جده,حي/الصالحية,مخطط/83/ ج/ س,قطعة 63/أ,2022-03-21,16498644,"ر.س.‏ 1,500,000",895.5,1675
جده,حي/الصالحية,مخطط/83/ ج/ س,قطعة 65/3/ب,2022-03-03,16345419,"ر.س.‏ 1,420,000",294.0,4830
جده,حي/الصالحية,مخطط/83/ ج/ س,قطعة 73/ج,2022-03-06,16360492,"ر.س.‏ 1,500,000",894.5,1677
جده,حي/الصالحية,مخطط/83/ ج/ س,قطعة 75/أ/أ,2022-03-27,16556000,"ر.س.‏ 720,000",434.0,1659
جده,حي/الصالحية,مخطط/83/ ج/ س,قطعة 95/1/أ,2022-03-23,16524517,"ر.س.‏ 720,000",449.5,1602
جده,حي/الصفا,مخطط/110/ ب,قطعة 24,2022-03-31,16602511,"ر.س.‏ 1,800,000",480.0,3750
جده,حي/الصفا,مخطط/261/ ب,قطعة 162,2022-03-22,16499634,"ر.س.‏ 691,144",575.0,1202
جده,حي/الصفا,مخطط/3/ 365/ ع,قطعة 131/32/أ,2022-03-20,16484509,"ر.س.‏ 1,900,000",550.0,3455
جده,حي/الصفا,مخطط/3/ 365/ ع,قطعة 178/أ,2022-03-29,16594924,"ر.س.‏ 1,300,000",500.0,2600
جده,حي/الصفا,مخطط/3/ 465/ ع,قطعة 1058,2022-03-03,16338619,"ر.س.‏ 2,000,000",575.0,3478
جده,حي/الصفا,مخطط/3/ 465/ ع,قطعة 1422,2022-03-14,16426558,"ر.س.‏ 2,100,000",630.0,3333
جده,حي/الصفا,مخطط/3/ 465/ ع,قطعة 1775,2022-03-11,16410422,"ر.س.‏ 2,000,000",600.0,3333
جده,حي/الصفا,مخطط/3/ 465/ ع,قطعة 2,2022-03-30,16599461,"ر.س.‏ 350,000",1135.57,308
جده,حي/الصفا,مخطط/3/ 465/ ع,قطعة 2047,2022-03-28,16578136,"ر.س.‏ 1,800,000",550.0,3273
جده,حي/الصفا,مخطط/3/ 465/ ع,قطعة 40,2022-03-20,16472157,"ر.س.‏ 1,850,000",651.0,2842
جده,حي/الصفا,مخطط/3/ 541/ ع,قطعة 131,2022-03-15,16447070,"ر.س.‏ 2,000,000",600.0,3333
جده,حي/الصفا,مخطط/52/ ب/ 98,قطعة 82,2022-03-15,16444628,"ر.س.‏ 100,000",625.0,160
جده,حي/الصفا,مخطط/52/ ب/ 98/ المع…,قطعة 370,2022-03-16,16449001,"ر.س.‏ 2,500,000",900.0,2778
جده,حي/الصفا,مخطط/52/ ب/ 98/ المع…,قطعة 845/أ,2022-03-01,16314406,"ر.س.‏ 860,000",312.5,2752
جده,حي/الصفا,مخطط/543/ س/ ت,قطعة 53,2022-03-17,16462143,"ر.س.‏ 697,064",600.0,1162
جده,حي/الصفا,مخطط/المنح رقم 8,قطعة 228,2022-03-22,16500281,"ر.س.‏ 1,800,000",400.0,4500
جده,حي/الصفا,مخطط/المنح رقم 8,قطعة 523,2022-03-08,16386972,"ر.س.‏ 3,200,000",900.0,3556
جده,حي/الصفا,مخطط/المنح رقم 8,قطعة 534,2022-03-17,16462603,"ر.س.‏ 1,631,522",750.0,2175
جده,حي/الصفا,مخطط/المنح رقم 8,قطعة 567,2022-03-14,16436046,"ر.س.‏ 3,300,000",625.0,5280
جده,حي/الصفا,مخطط/المنح رقم 8,قطعة 95,2022-03-10,16408887,"ر.س.‏ 3,700,000",400.0,9250
جده,حي/الصفوة,مخطط/184/ ج/ س,قطعة 363/أ,2022-03-24,16535333,"ر.س.‏ 1,250,000",900.0,1389
جده,حي/الصفوة,مخطط/184/ ج/ س,قطعة 504/أ,2022-03-29,16592803,"ر.س.‏ 800,000",900.0,889
جده,حي/الصفوة,مخطط/3/ 497/ ع/ المع…,عدد العقارات 2-أول ق…,2022-03-02,16334642,"ر.س.‏ 930,000",1250.0,744
جده,حي/الصفوة,مخطط/541/ ج/ س,قطعة 1428/2/أ,2022-03-16,16452766,"ر.س.‏ 200,000",600.0,333
جده,حي/الصفوة,مخطط/541/ ج/ س,قطعة 168/أ,2022-03-31,16617164,"ر.س.‏ 840,000",1200.0,700
جده,حي/الصفوة,مخطط/541/ ج/ س,قطعة 189/1/أ,2022-03-27,16555122,"ر.س.‏ 450,000",600.0,750
جده,حي/الصفوة,مخطط/541/ ج/ س,قطعة 189/2/أ,2022-03-27,16555134,"ر.س.‏ 430,000",600.0,717
جده,حي/الصفوة,مخطط/541/ ج/ س,قطعة 2006/1/ب,2022-03-09,16396091,"ر.س.‏ 550,000",600.0,917
جده,حي/الصفوة,مخطط/541/ ج/ س,قطعة 2038/1/ب,2022-03-24,16524776,"ر.س.‏ 400,000",400.0,1000
جده,حي/الصفوة,مخطط/541/ ج/ س,قطعة 206/1/أ,2022-03-03,16347035,"ر.س.‏ 460,000",600.0,767
جده,حي/الصفوة,مخطط/541/ ج/ س,قطعة 2117/1/1/ب,2022-03-17,16466173,"ر.س.‏ 100,000",321.5,311
جده,حي/الصفوة,مخطط/541/ ج/ س,قطعة 794/2/أ,2022-03-31,16622708,"ر.س.‏ 490,000",600.0,817
جده,حي/الصفوة,مخطط/541/ ج/ س,قطعة 811/2/ج,2022-03-31,16607402,"ر.س.‏ 540,000",720.0,750
جده,حي/الصوارى,مخطط/221/ ب,قطعة 145/2,2022-03-29,16596821,"ر.س.‏ 1,300,000",250.0,5200
جده,حي/الصوارى,مخطط/221/ ب,قطعة 304,2022-03-10,16403599,"ر.س.‏ 950,000",500.0,1900
جده,حي/الصوارى,مخطط/221/ ب,قطعة 360,2022-03-08,16386291,"ر.س.‏ 363,000",457.36,794
جده,حي/الصوارى,مخطط/221/ ب,قطعة 360,2022-03-10,16405302,"ر.س.‏ 363,000",457.36,794
جده,حي/الصوارى,مخطط/221/ ب,قطعة 480,2022-03-09,16388416,"ر.س.‏ 950,000",495.5,1917
جده,حي/الصوارى,مخطط/253/ ب/ المعدل,قطعة 264/1,2022-03-30,16609608,"ر.س.‏ 1,700,000",312.5,5440
جده,حي/الصوارى,مخطط/253/ ب/ المعدل,قطعة 291/1,2022-03-24,16534266,"ر.س.‏ 2,300,000",375.0,6133
جده,حي/الصوارى,مخطط/253/ ب/ المعدل,قطعة 56/1,2022-03-30,16608871,"ر.س.‏ 1,300,000",312.5,4160
جده,حي/الصوارى,مخطط/253/ ب/ المعدل,قطعة 78/1,2022-03-12,16410965,"ر.س.‏ 1,550,000",311.03,4983
جده,حي/الصوارى,مخطط/272/ ب,قطعة 219/1/أ,2022-03-13,16420776,"ر.س.‏ 1,700,000",304.29,5587
جده,حي/الصوارى,مخطط/292/ ب,قطعة 167,2022-03-22,16507118,"ر.س.‏ 1,150,000",594.0,1936
جده,حي/الصوارى,مخطط/309/ ب,قطعة 220,2022-03-10,16408602,"ر.س.‏ 1,200,000",575.0,2087
جده,حي/الصوارى,مخطط/309/ ب,قطعة 222,2022-03-10,16408636,"ر.س.‏ 1,100,000",550.0,2000
جده,حي/الصوارى,مخطط/309/ ب,قطعة 454,2022-03-20,16480682,"ر.س.‏ 1,250,000",588.0,2126
جده,حي/الصوارى,مخطط/309/ ب,قطعة 456,2022-03-20,16481380,"ر.س.‏ 1,250,000",588.0,2126
جده,حي/الصوارى,مخطط/309/ ب,قطعة 458,2022-03-20,16480705,"ر.س.‏ 1,250,000",588.0,2126
جده,حي/الصوارى,مخطط/309/ ب,قطعة 460,2022-03-20,16481390,"ر.س.‏ 1,250,000",616.0,2029
جده,حي/الصوارى,مخطط/309/ ب,قطعة 517,2022-03-02,16331888,"ر.س.‏ 800,000",576.0,1389
جده,حي/الصوارى,مخطط/309/ ب,قطعة 596,2022-03-06,16341789,"ر.س.‏ 1,200,000",607.79,1974
جده,حي/الصوارى,مخطط/309/ ب,قطعة 62/2,2022-03-10,16408505,"ر.س.‏ 1,400,000",275.0,5091
جده,حي/الصوارى,مخطط/309/ ب,قطعة 73,2022-03-16,16436181,"ر.س.‏ 1,150,000",575.0,2000
جده,حي/الصوارى,مخطط/349/ ج/ س,قطعة 31,2022-03-10,16407535,"ر.س.‏ 1,000,000",900.0,1111
جده,حي/الصوارى,مخطط/349/ ج/ س,قطعة 63,2022-03-16,16455669,"ر.س.‏ 650,000",900.0,722
جده,حي/الصوارى,مخطط/349/ ج/ س,قطعة 63,2022-03-24,16540925,"ر.س.‏ 1,050,000",900.0,1167
جده,حي/الصوارى,مخطط/424/ ج/ س,قطعة 189,2022-03-07,16376317,"ر.س.‏ 882,000",736.0,1198
جده,حي/الصوارى,مخطط/424/ ج/ س,قطعة 196,2022-03-21,16497838,"ر.س.‏ 2,464,000",704.0,3500
جده,حي/الصوارى,مخطط/424/ ج/ س,قطعة 322,2022-03-08,16384301,"ر.س.‏ 3,064,845",875.67,3500
جده,حي/الصوارى,مخطط/424/ ج/ س,قطعة 324,2022-03-08,16384086,"ر.س.‏ 2,688,000",768.0,3500
جده,حي/الصوارى,مخطط/424/ ج/ س,قطعة 413,2022-03-23,16520885,"ر.س.‏ 2,500,000",702.14,3561
جده,حي/الصوارى,مخطط/671/ س/ ت,قطعة 31/1,2022-03-07,16376432,"ر.س.‏ 250,000",330.0,758
جده,حي/الصوارى,مخطط/671/ س/ ت,قطعة 31/2,2022-03-07,16376384,"ر.س.‏ 250,000",330.0,758
جده,حي/الصوارى,مخطط/671/ س/ ت,قطعة 32/1,2022-03-07,16376352,"ر.س.‏ 250,000",330.0,758
جده,حي/الصوارى,مخطط/671/ س/ ت,قطعة 32/2,2022-03-07,16376363,"ر.س.‏ 250,000",330.0,758
جده,حي/الطلعة,مخطط/خ/ 2/ 20,قطعة 107,2022-03-28,16535669,"ر.س.‏ 170,000",800.0,213
جده,حي/الطلعة,مخطط/خ/ 2/ 20,قطعة 340,2022-03-24,16529592,"ر.س.‏ 150,000",800.0,188
جده,حي/الطلعة,مخطط/خ/ 2/ 20,قطعة 409,2022-03-22,16509159,"ر.س.‏ 110,000",800.0,138
جده,حي/الطلعة,مخطط/خ/ 2/ 20,قطعة 430,2022-03-21,16492975,"ر.س.‏ 100,000",800.0,125
جده,حي/العبير,مخطط/244/ ج/ س,قطعة 1256/2/و,2022-03-29,16595740,"ر.س.‏ 400,000",620.0,645
جده,حي/العبير,مخطط/244/ ج/ س,قطعة 1856/2/و,2022-03-06,16347396,"ر.س.‏ 490,000",620.0,790
جده,حي/العبير,مخطط/244/ ج/ س,قطعة 527/2/أ,2022-03-10,16400084,"ر.س.‏ 570,000",750.0,760
جده,حي/العزيزية,مخطط/80/ ب/ 99,قطعة 15,2022-03-17,16456481,"ر.س.‏ 2,500,000",638.0,3918
جده,حي/العزيزية,مخطط/أخرى,قطعة 366,2022-03-29,16586573,"ر.س.‏ 1,000,000",400.0,2500
جده,حي/العزيزية,مخطط/أخرى,قطعة بدون,2022-03-15,16447901,"ر.س.‏ 3,000,000",508.2,5903
جده,حي/العزيزية,مخطط/أخرى,قطعة بدون,2022-03-30,16609194,"ر.س.‏ 700,000",2500.0,280
جده,حي/العزيزية,مخطط/المنح/ 3,قطعة 12,2022-03-21,16498192,"ر.س.‏ 460,000",575.0,800
جده,حي/العزيزية,مخطط/منح/ 5,قطعة 321 مكرر,2022-03-13,16421543,"ر.س.‏ 2,100,000",600.0,3500
جده,حي/العزيزية,مخطط/منح/ 5,قطعة 332,2022-03-20,16472448,"ر.س.‏ 3,000,000",750.0,4000
جده,حي/العزيزية,مخطط/منح/ 5,قطعة 338,2022-03-20,16472633,"ر.س.‏ 3,000,000",750.0,4000
جده,حي/العزيزية,مخطط/منح/ 5,قطعة 625,2022-03-08,16386969,"ر.س.‏ 2,700,000",750.0,3600
جده,حي/العزيزية المعدل,مخطط/خ/ 2/ 25,قطعة 165,2022-03-17,16462692,"ر.س.‏ 285,000",936.0,304
جده,حي/العزيزية المعدل,مخطط/خ/ 2/ 25,قطعة 259,2022-03-14,16422152,"ر.س.‏ 200,000",864.0,231
جده,حي/العزيزية المعدل,مخطط/خ/ 2/ 25,قطعة 272,2022-03-01,16309713,"ر.س.‏ 150,000",859.5,175
جده,حي/العزيزية المعدل,مخطط/خ/ 2/ 25,قطعة 304,2022-03-14,16420615,"ر.س.‏ 200,000",936.0,214
جده,حي/العزيزية المعدل,مخطط/خ/ 2/ 25,قطعة 441,2022-03-01,16321225,"ر.س.‏ 300,000",900.0,333
جده,حي/العزيزية المعدل,مخطط/خ/ 2/ 25,قطعة 527,2022-03-27,16555777,"ر.س.‏ 220,000",900.0,244
جده,حي/العشيرية,مخطط/606/ ت,قطعة 234,2022-03-07,16370338,"ر.س.‏ 400,000",400.0,1000
جده,حي/العشيرية,مخطط/606/ ت,قطعة 347,2022-03-24,16530505,"ر.س.‏ 800,000",800.0,1000
جده,حي/العقيق,مخطط/244/ ج/ س,قطعة 238/1/هـ,2022-03-07,16367055,"ر.س.‏ 850,000",863.74,984
جده,حي/العويجاء,مخطط/412/ ج/ س,قطعة 5857/1/ج,2022-03-14,16410549,"ر.س.‏ 235,000",450.0,522
جده,حي/الغدير,مخطط/244/ ج/ س,قطعة 1076/2,2022-03-17,16466216,"ر.س.‏ 370,000",450.0,822
جده,حي/الغدير,مخطط/244/ ج/ س,قطعة 1209/1/1/هـ,2022-03-01,16314847,"ر.س.‏ 420,000",418.5,1004
جده,حي/الغدير,مخطط/244/ ج/ س,قطعة 190/1/ط,2022-03-31,16608484,"ر.س.‏ 875,000",894.5,978
جده,حي/الغدير,مخطط/244/ ج/ س,قطعة 191/1/ط,2022-03-31,16609271,"ر.س.‏ 875,000",894.5,978
جده,حي/الغدير,مخطط/244/ ج/ س,قطعة 203/1/ط,2022-03-23,16509410,"ر.س.‏ 760,000",899.0,845
جده,حي/الغدير,مخطط/244/ ج/ س,قطعة 245/1/ط,2022-03-02,16303974,"ر.س.‏ 650,000",900.0,722
جده,حي/الغدير,مخطط/244/ ج/ س,قطعة 245/1/ط,2022-03-02,16334065,"ر.س.‏ 800,000",900.0,889
جده,حي/الغدير,مخطط/244/ ج/ س,قطعة 292/1/هـ,2022-03-30,16601572,"ر.س.‏ 400,000",728.0,549
جده,حي/الغدير,مخطط/244/ ج/ س,قطعة 366/1/و,2022-03-05,16349155,"ر.س.‏ 490,000",930.0,527
جده,حي/الغدير,مخطط/244/ ج/ س,قطعة 422/4/1/ج,2022-03-01,16320999,"ر.س.‏ 580,000",620.0,935
جده,حي/الغدير,مخطط/244/ ج/ س,قطعة 423/4/1/ج,2022-03-13,16411177,"ر.س.‏ 600,000",620.0,968
جده,حي/الغدير,مخطط/244/ ج/ س,قطعة 424/2/1هـ,2022-03-20,16472664,"ر.س.‏ 130,000",367.97,353
جده,حي/الغدير,مخطط/244/ ج/ س,قطعة 639/1/هـ,2022-03-17,16466469,"ر.س.‏ 600,000",806.0,744
جده,حي/الغدير,مخطط/244/ ج/ س,قطعة 807/1/1ج,2022-03-29,16597129,"ر.س.‏ 350,000",450.0,778
جده,حي/الغدير,مخطط/244/ ج/ س,قطعة 999/1/1/ط,2022-03-29,16589816,"ر.س.‏ 300,000",403.0,744
جده,حي/الفج,مخطط/خ/ 1/ 17,قطعة 48,2022-03-01,16316550,"ر.س.‏ 75,000",625.5,120
جده,حي/الفج,مخطط/خ/ 1/ 17,قطعة 63,2022-03-30,16610288,"ر.س.‏ 40,000",600.0,67
جده,حي/الفج,مخطط/خ/ 1/ 17,قطعة 64,2022-03-30,16610246,"ر.س.‏ 40,000",600.0,67
جده,حي/الفرقان,مخطط/244/ ج/ س,قطعة 1041/2/ف,2022-03-01,16322792,"ر.س.‏ 300,000",895.5,335
جده,حي/الفرقان,مخطط/244/ ج/ س,قطعة 1244/2/ص,2022-03-02,16321496,"ر.س.‏ 100,000",615.5,162
جده,حي/الفرقان,مخطط/244/ ج/ س,قطعة 1809/2/ر,2022-03-27,16557524,"ر.س.‏ 560,000",900.0,622
جده,حي/الفرقان,مخطط/244/ ج/ س,قطعة 1979/2/ر,2022-03-17,16456342,"ر.س.‏ 600,000",900.0,667
جده,حي/الفرقان,مخطط/244/ ج/ س,قطعة 2036/1/2ر,2022-03-23,16521592,"ر.س.‏ 234,000",450.0,520
جده,حي/الفرقان,مخطط/244/ ج/ س,قطعة 2036/2/2ر,2022-03-23,16520857,"ر.س.‏ 234,000",450.0,520
جده,حي/الفرقان,مخطط/244/ ج/ س,قطعة 214/2/ص,2022-03-21,16498566,"ر.س.‏ 530,000",620.0,855
جده,حي/الفرقان,مخطط/244/ ج/ س,قطعة 2222/2/ف,2022-03-02,16321012,"ر.س.‏ 500,000",900.0,556
جده,حي/الفرقان,مخطط/244/ ج/ س,قطعة 2278/2/ف,2022-03-27,16510462,"ر.س.‏ 540,000",900.0,600
جده,حي/الفرقان,مخطط/244/ ج/ س,قطعة 881/1/2/ر,2022-03-30,16605844,"ر.س.‏ 310,000",450.0,689
جده,حي/الفروسية,مخطط/4/ ج/ س,قطعة 1032/ج,2022-03-10,16401470,"ر.س.‏ 680,000",400.0,1700
جده,حي/الفروسية,مخطط/4/ ج/ س,قطعة 123/3/هـ,2022-03-27,16554594,"ر.س.‏ 1,700,000",386.73,4396
